Id,SalePrice
1729,155362.33284770578
1730,157575.10183132667
1731,130308.70679608634
1732,122937.05408634043
1733,114598.5135811354
1734,121732.01325744278
1735,117907.28192451176
1736,117583.11853319783
1737,300224.86862374865
1738,201647.93322490252
1739,351372.7736958645
1740,218969.4228367306
1741,176029.92907389934
1742,169401.50280674067
1743,178922.55955157484
1744,238169.95638162736
1745,229118.19297864073
1746,241427.73500278482
1747,203431.9513514428
1748,224604.9230607834
1749,152187.051275346
1750,147427.56802408712
1751,231332.20313341482
1752,116507.23770296617
1753,175020.2587160339
1754,218279.77352879898
1755,160370.53428737243
1756,110481.98262539243
1757,113969.24665762276
1758,138979.1626996619
1759,158573.90291277022
1760,152386.67360400403
1761,152114.95997111654
1762,174646.98377526607
1763,172317.65663042545
1764,118017.31670108269
1765,197024.43304188678
1766,168842.38242850913
1767,180617.29259064092
1768,129795.851038507
1769,177655.9869529752
1770,125313.74660949282
1771,132864.36050893844
1772,144411.44347415667
1773,117914.14910447503
1774,191850.20003458872
1775,131418.2672584971
1776,123790.56618271003
1777,105998.74894070542
1778,121089.52194563427
1779,107036.77612432343
1780,163470.09644499279
1781,130562.70820093415
1782,84392.70803108028
1783,126505.26662247762
1784,83750.66568013553
1785,114488.729116151
1786,160475.6425740981
1787,147111.6838437594
1788,49224.49295822696
1789,106499.3968662822
1790,66659.84862308281
1791,248703.78865577444
1792,156844.7896053596
1793,144588.3535084331
1794,135171.69682783386
1795,135261.5802103288
1796,116260.31510164819
1797,135968.85942998945
1798,123696.56482952398
1799,104954.16513320565
1800,118378.85959685763
1801,114379.12433067943
1802,152747.97539168457
1803,172857.63780057692
1804,133660.47267498457
1805,133624.30442006528
1806,133452.9607250748
1807,156540.67836917122
1808,109523.48343689239
1809,101884.80713726011
1810,138538.94264596092
1811,101660.5571130294
1812,109573.13557284012
1813,125849.42293524061
1814,97411.60810658187
1815,49292.95196827427
1816,96832.69112059764
1817,108866.88448815446
1818,143313.095550462
1819,117733.91275193807
1820,77930.75807391197
1821,133728.70076423784
1822,145586.88272194556
1823,61030.120838840296
1824,134056.67991474582
1825,117984.08546504896
1826,105066.94476394556
1827,109821.26706496363
1828,132336.39274248978
1829,151829.27515106974
1830,152474.61573551613
1831,153140.6399184498
1832,141466.3950603633
1833,145698.60977956507
1834,119152.99420799631
1835,142873.0995209677
1836,150219.0052918594
1837,86108.39377678503
1838,122823.61202626147
1839,88234.76623176878
1840,127945.73188399391
1841,134295.90095400854
1842,106438.22871803102
1843,127468.65087542274
1844,134312.32566768842
1845,139339.2412200028
1846,148634.57337961652
1847,161892.6669040906
1848,47530.60119655901
1849,107793.72745521752
1850,124914.60611147423
1851,144929.71939517133
1852,125183.0017602161
1853,129969.66461363612
1854,169531.2633454605
1855,151008.54905844555
1856,214398.60011395026
1857,119928.71862855271
1858,163664.27719741847
1859,132638.49316525046
1860,154179.313192099
1861,131756.3831866783
1862,319476.2490558553
1863,319476.2490558553
1864,319476.2490558553
1865,325009.78887669934
1866,329036.47144415363
1867,249753.96207665204
1868,277119.82173545554
1869,193108.93735418248
1870,225455.7438183858
1871,251279.39990103815
1872,165610.870283256
1873,219956.34800322252
1874,133293.10440585532
1875,204919.92185260943
1876,187864.4690248227
1877,204848.2739651719
1878,209505.23865018127
1879,122584.86516018234
1880,132309.28788332661
1881,236821.3332663432
1882,266040.3327999616
1883,201157.09264664585
1884,213472.90064324852
1885,229995.47363009295
1886,271741.65648241347
1887,199909.5872583622
1888,264439.7768246959
1889,162465.1111432987
1890,113630.82023494624
1891,148702.84214235732
1892,101824.69364812545
1893,134486.18221555508
1894,152791.7099667781
1895,146762.09366430168
1896,120639.91761499981
1897,120910.34666191053
1898,121129.07330625685
1899,128063.00339092815
1900,125937.88557997391
1901,143005.1979145623
1902,138975.711015913
1903,216239.66316377814
1904,126567.67841540698
1905,177304.22095473474
1906,136709.55603934437
1907,190186.68366542694
1908,136396.50606232794
1909,145939.34504252148
1910,145939.34504252148
1911,182014.33450582848
1912,265432.0149820205
1913,147688.8599948563
1914,80178.03900911284
1915,250755.28543986526
1916,48194.38643968428
1917,273804.47122221603
1918,130641.95618335089
1919,157876.75696050396
1920,184136.5788478517
1921,393174.04857791937
1922,316836.00413986115
1923,198225.72261973316
1924,206238.67033412313
1925,222982.34896058342
1926,371226.4763416396
1927,125158.27472347674
1928,152663.67051937207
1929,114342.1963329131
1930,131094.2576687397
1931,133818.17276730982
1932,145958.36660481582
1933,156434.39523685953
1934,177978.47470563726
1935,162791.311184911
1936,178469.14127972658
1937,178906.88596095753
1938,168090.27450855717
1939,255978.77876666232
1940,203623.37403747378
1941,180234.9723596312
1942,177903.80724374368
1943,207529.78838339544
1944,313185.78431937617
1945,351987.09469593776
1946,175530.9457443578
1947,304415.95781099825
1948,166570.97196398803
1949,221501.00578536018
1950,178436.2819319417
1951,257805.48860756462
1952,226531.16480389013
1953,156728.92765336885
1954,204879.9977037283
1955,140213.67794861997
1956,336352.1570954285
1957,175205.13722880188
1958,302271.51410043513
1959,165437.13548614798
1960,107714.1025808168
1961,126368.64740810037
1962,122319.18158252555
1963,121982.88852176366
1964,126176.81344367127
1965,158187.66389808102
1966,159121.0367781141
1967,263024.54722878657
1968,397837.3755947769
1969,366288.1878007887
1970,457239.07863846805
1971,497214.31462303246
1972,372294.43491273787
1973,274453.9179246799
1974,303543.80357440934
1975,503841.55921357166
1976,260547.81445263073
1977,351191.5523807607
1978,375897.74571903195
1979,352340.48121768027
1980,199532.24252601396
1981,340930.3095404038
1982,217994.29568585212
1983,217994.29568585212
1984,193159.02278763865
1985,220477.79980371732
1986,228468.9726526042
1987,186067.97916397802
1988,172426.00932744052
1989,200852.26474685664
1990,218596.27395094876
1991,199492.70403532244
1992,215741.00932502176
1993,178839.0871868109
1994,247490.00929594683
1995,194767.69761190127
1996,267749.43671032076
1997,356404.6892079443
1998,312955.72257904283
1999,232312.7167462082
2000,316858.2266152693
2001,253331.8510637657
2002,237432.67802253793
2003,267404.49254749954
2004,257520.95276266852
2005,230651.10492777813
2006,221405.4544084099
2007,273022.27307467186
2008,186833.52386998342
2009,183123.75631639923
2010,197780.8290340302
2011,148799.70876670931
2012,181895.83136520573
2013,172014.15142700906
2014,178877.68576298517
2015,192488.59176396453
2016,180818.43291927184
2017,196270.72564051405
2018,122038.29521283066
2019,114598.5135811354
2020,118290.30672167754
2021,115231.25492316588
2022,173080.25019457258
2023,160077.618450924
2024,242343.52698407383
2025,415862.28296567535
2026,187376.98187330714
2027,152034.82647119573
2028,179545.67263215783
2029,170483.9377268173
2030,287288.6903251778
2031,253788.367958364
2032,267370.0054113224
2033,276771.73743373516
2034,175751.29437434694
2035,205181.33402906073
2036,215370.96055562492
2037,216747.1204467032
2038,335333.9034956468
2039,206290.2433403598
2040,385689.7328796111
2041,219296.39465618128
2042,210623.28547492885
2043,170469.2697689354
2044,202642.1118596837
2045,202829.08487087334
2046,174289.98568724978
2047,146911.39474486682
2048,127687.43311799619
2049,183091.04950608473
2050,185930.13297941122
2051,101695.6072015456
2052,138551.6291236192
2053,129045.54826612196
2054,88181.34006656888
2055,156063.19746956538
2056,121938.91305035628
2057,121714.07273898064
2058,189413.34468901917
2059,131584.14299232184
2060,141441.51719576123
2061,176263.7361211728
2062,126780.48194275952
2063,109609.01761848526
2064,138019.22725614204
2065,126056.37645282966
2066,170810.0078325544
2067,124745.83201391957
2068,187517.825689749
2069,84568.75225444417
2070,111199.49254839
2071,87651.98717060481
2072,151891.5137445026
2073,133478.15709290077
2074,175249.7390238155
2075,134826.806881015
2076,120287.04361938027
2077,137471.3160660333
2078,124231.64567813392
2079,138791.9529421326
2080,125546.99648220636
2081,135301.2062923594
2082,162866.72732006866
2083,148108.98232957083
2084,110333.78371720004
2085,130053.56823454416
2086,133801.3213055384
2087,134343.6133821207
2088,112086.40674209126
2089,98670.8605767182
2090,125470.88563625104
2091,99638.62093992232
2092,126304.84683112465
2093,135212.95693238027
2094,117684.91946573243
2095,143513.92361427346
2096,94125.23275729718
2097,90898.65865560397
2098,154502.62214531915
2099,50568.977137961585
2100,89636.82618751211
2101,126152.85382279927
2102,136023.55034474915
2103,92690.23388964066
2104,171167.28021335922
2105,106800.66207837647
2106,65577.46698183329
2107,202765.1733890832
2108,120701.73650422269
2109,108320.20998351047
2110,116792.80447625357
2111,156988.83198101385
2112,139351.80614298637
2113,116480.10665183979
2114,111050.23430796432
2115,150007.34201906293
2116,115637.69497483963
2117,133768.80990839953
2118,126413.58171017896
2119,118414.13760392452
2120,108094.16205399127
2121,101829.0468564696
2122,98437.59131610839
2123,92686.18023397014
2124,189208.8404312452
2125,154044.64386348298
2126,143966.63361647248
2127,154849.6232816883
2128,131185.49795704076
2129,114655.67634379603
2130,143337.45615288345
2131,179554.451136425
2132,121093.11404606752
2133,128800.000633992
2134,118384.72592697933
2135,96801.06897114037
2136,76980.55400342449
2137,120586.25687613687
2138,134511.31034515967
2139,150740.61030834785
2140,123862.67897423825
2141,134171.3895295129
2142,128755.38784043372
2143,146753.60667898564
2144,128869.20573894503
2145,120645.45456956066
2146,145386.67571109306
2147,158318.8947781728
2148,137532.5339784801
2149,136841.06231759148
2150,200233.80521334178
2151,130052.7253500763
2152,139355.39134110062
2153,153878.20463149413
2154,111023.3471010163
2155,132426.6109258092
2156,262322.9405905954
2157,218190.26075045747
2158,225535.7073144162
2159,211199.30512267663
2160,175710.36937100333
2161,267208.8807090584
2162,428897.78941104864
2163,335474.1535049937
2164,241291.23014149413
2165,172939.1700713792
2166,142991.9208688263
2167,200005.2233327563
2168,185205.46111652986
2169,193696.02237288503
2170,209286.02376895174
2171,141528.25958980786
2172,141402.66767256253
2173,153664.53187938555
2174,246297.3490440524
2175,324481.99518243555
2176,285616.97012601985
2177,254677.25556220507
2178,222984.56255345084
2179,146046.497716184
2180,240435.8484459698
2181,206547.1593556066
2182,236498.3579712992
2183,199709.24930226392
2184,129573.54754687946
2185,125566.60410954339
2186,154513.14353377113
2187,151843.65110610405
2188,155238.0011080224
2189,244613.33444211242
2190,85327.5052473615
2191,85327.5052473615
2192,89837.33692749294
2193,101127.46228569977
2194,95992.97980237509
2195,102435.84931533135
2196,102358.4802969853
2197,105962.92366207224
2198,146561.44109445869
2199,163857.76115901454
2200,122143.55416153556
2201,125489.86541891689
2202,155649.14626090575
2203,145288.38539653967
2204,146763.22636830347
2205,126002.08385213869
2206,132157.71498531234
2207,190101.31886801077
2208,198694.03787023912
2209,193739.35082802136
2210,136396.50606232794
2211,113129.1038349238
2212,120120.07660799014
2213,107025.10161606464
2214,142049.5214127845
2215,100529.89361381686
2216,162124.10317690807
2217,56993.27776747838
2218,87457.0463673755
2219,85612.74691668096
2220,86708.21276612802
2221,250755.28543986526
2222,225329.6950033715
2223,270415.7066523795
2224,221155.83648108924
2225,145704.64775360274
2226,171215.12609742008
2227,194136.5593990213
2228,255864.23923445903
2229,231881.99890040865
2230,147724.01725250657
2231,210370.4320516838
2232,186073.19459210677
2233,164608.73878283042
2234,226259.24658643946
2235,208135.03118608234
2236,270192.721587732
2237,314016.3303634517
2238,222166.2260088889
2239,135217.94316294754
2240,164319.13808824093
2241,138719.90548875293
2242,138988.81450360923
2243,132577.84723503047
2244,102978.86578968662
2245,101832.08130388155
2246,133493.67168911197
2247,115015.90032197398
2248,118990.70163332167
2249,120320.91244120634
2250,131970.2129840376
2251,122882.02174303497
2252,185042.65964779223
2253,151426.08782431297
2254,165217.456424872
2255,184935.54261022402
2256,182970.9762786675
2257,215751.6374004256
2258,176050.38545583092
2259,177354.6343315637
2260,154187.0497370603
2261,191459.91908015258
2262,211608.48525828437
2263,316052.22611290443
2264,465254.10669909895
2265,166514.11348224763
2266,289678.09659936617
2267,341922.4990647212
2268,378422.86662480485
2269,165911.92790776372
2270,172696.5242727224
2271,208527.33028972213
2272,198828.71266919601
2273,156974.19412458866
2274,166375.14947620302
2275,166654.50852342785
2276,177464.7683428072
2277,186566.92977990024
2278,150862.3435201343
2279,120316.6227850647
2280,104264.77299186145
2281,178325.16411159854
2282,178483.25191868594
2283,127208.80859738521
2284,135607.94930440583
2285,148893.37954507873
2286,123286.05448058047
2287,341049.6548444338
2288,276735.41813289217
2289,339702.44872906135
2290,452484.55970775
2291,323808.8415142458
2292,394874.03673585417
2293,488503.351343788
2294,445830.8312715594
2295,452651.2958192846
2296,291457.2099726088
2297,274012.48896030354
2298,340318.3680506101
2299,404408.5001243486
2300,316847.0703827463
2301,250539.69462743425
2302,240892.11776404612
2303,260599.50672892146
2304,268919.8590038924
2305,181965.71324337018
2306,181965.71324337018
2307,182468.59577004422
2308,241257.476710888
2309,284086.0889453347
2310,216125.62060359097
2311,202076.10367184874
2312,167813.4660707029
2313,173367.94092909922
2314,180101.64784846973
2315,170798.49008877456
2316,196340.8834695666
2317,179353.71536938683
2318,172158.7411245983
2319,184318.4992130888
2320,190042.84154329827
2321,252790.7337970455
2322,191172.37755135665
2323,168159.85180773152
2324,167895.64057674503
2325,215222.6039413797
2326,168452.80006383226
2327,216091.29179174162
2328,218859.0731302148
2329,183842.8492616071
2330,181621.6440544709
2331,355344.93909620977
2332,457570.90249353665
2333,335963.7019152763
2334,271249.0191200423
2335,261202.9134964555
2336,326018.11899244314
2337,200825.94593392027
2338,258040.37723599785
2339,238542.93317062617
2340,385641.9232827896
2341,211145.6825770095
2342,238760.06164193453
2343,212800.97449261832
2344,241438.72766627005
2345,269271.43787793815
2346,218177.4801792313
2347,197043.37892995717
2348,231752.22361902025
2349,161049.3652990167
2350,257990.02278360937
2351,244989.78443193124
2352,275546.75955521775
2353,261448.97037925594
2354,143952.4578039407
2355,160301.3651566594
2356,154054.63771373537
2357,210875.95575829913
2358,185919.7904273561
2359,139246.98000642218
2360,121490.10314427676
2361,136335.91466710952
2362,263495.51441605546
2363,138407.9547484226
2364,147770.26495939918
2365,220562.44867589953
2366,198614.78769443632
2367,240249.27478954522
2368,198652.02981102912
2369,240796.36127022162
2370,168019.90878073112
2371,172564.86906629626
2372,194771.71024602707
2373,254664.97131546368
2374,284424.3372945886
2375,232773.948479217
2376,281476.0259299369
2377,351341.3764513407
2378,146674.63589644237
2379,214100.14427697947
2380,145534.36065839333
2381,163793.39211718395
2382,187974.64093941104
2383,215187.29357894533
2384,230294.2930275799
2385,144106.05098910342
2386,134072.42507384619
2387,127297.83187508701
2388,110368.58303514622
2389,129911.08410495111
2390,135590.56198178572
2391,128959.79553163491
2392,115935.06003340182
2393,164709.38479765705
2394,140246.83894341212
2395,189323.0267302807
2396,150271.77794812253
2397,187555.7380007804
2398,116728.86071362323
2399,71660.71396996063
2400,67938.93858294381
2401,110652.17759465156
2402,127626.31532293656
2403,182751.82186100513
2404,136081.22889054942
2405,156557.819517486
2406,124758.6206749412
2407,121090.96099932038
2408,135310.75211059162
2409,130660.292452519
2410,181967.60013470764
2411,116531.64045814064
2412,141219.61490972934
2413,133389.25986630976
2414,122409.05439952381
2415,165730.08866575206
2416,132766.55871090246
2417,129685.17899438122
2418,116378.12415753926
2419,130135.65582933268
2420,116017.55676903772
2421,131716.47130518543
2422,115048.51660079791
2423,94471.25521820936
2424,154942.99178119836
2425,220909.2566789326
2426,114996.89554737275
2427,106730.79570648792
2428,161404.05505728733
2429,116572.4421010709
2430,129582.45348345992
2431,124534.97797805686
2432,123978.27151427435
2433,131568.8012381884
2434,136930.35343131764
2435,146063.36438496617
2436,100359.17406264097
2437,114914.44875333877
2438,118111.0322167512
2439,114661.2016521412
2440,135272.63047508872
2441,111011.38512459595
2442,107535.50300360833
2443,122381.84536967154
2444,110560.41914779485
2445,88912.4800444434
2446,123914.00393738532
2447,171165.57794941036
2448,137211.76732857886
2449,114375.41551962197
2450,142038.11571664503
2451,118504.41032928799
2452,178197.04521549976
2453,89087.29403675965
2454,96541.78557540652
2455,108080.19412028868
2456,133271.255028361
2457,116220.28718109433
2458,122463.20961774424
2459,108900.25941612657
2460,144698.07023414937
2461,119843.22118094999
2462,127026.24358790177
2463,124324.42484162976
2464,168099.75426772857
2465,134130.28696892524
2466,125519.39178789998
2467,146070.91088692762
2468,99130.69343839005
2469,110032.78831163641
2470,188487.06229824194
2471,182960.7874221877
2472,180123.84868562454
2473,119827.37433629058
2474,102355.31774706506
2475,209418.46902755805
2476,119379.97896820301
2477,121335.66060577569
2478,163295.65898342128
2479,117795.98166607023
2480,129231.77914154572
2481,126390.70947702845
2482,124414.50175693631
2483,118251.68411840989
2484,129797.47222898502
2485,118885.14405173961
2486,140956.25208029698
2487,173480.53169184003
2488,138767.46708927522
2489,148990.56475205618
2490,131531.9791305697
2491,93566.2230206248
2492,175422.19359395708
2493,122750.45448242714
2494,153333.00958244436
2495,102501.8118849163
2496,210353.0673092801
2497,153930.37662249678
2498,113655.91013676516
2499,88902.50325621206
2500,129287.67618377734
2501,140123.3079924136
2502,139565.57957124754
2503,104634.58098867635
2504,189296.35142365049
2505,208942.20159445563
2506,271469.2884199744
2507,342535.6571327364
2508,271469.2884199744
2509,233183.56981204185
2510,234654.15123780177
2511,190486.71648856445
2512,208596.31605611552
2513,205614.88297067714
2514,223538.50868497643
2515,145197.25002714546
2516,154619.29898269757
2517,133293.10440585532
2518,141066.7078432359
2519,214136.28291192
2520,201107.78674887822
2521,198659.499597643
2522,212605.50813493278
2523,128581.3554460195
2524,134597.037203586
2525,133845.48954323534
2526,139756.2238378843
2527,121586.52607281573
2528,128350.57010742908
2529,126717.03151128264
2530,103861.99506185102
2531,227822.02602080174
2532,220069.89030399916
2533,202107.33823108647
2534,236205.72109956376
2535,309977.313278783
2536,215303.6617297405
2537,219347.25010694863
2538,185764.75237218713
2539,182663.4424100941
2540,180192.57541520658
2541,186098.77333709982
2542,163023.45819780667
2543,120589.19887856534
2544,122229.26363413986
2545,129897.34491218228
2546,151577.99907837049
2547,146332.81676024222
2548,163912.66592209344
2549,155885.5215217218
2550,1727114.7313993347
2551,148702.84214235732
2552,119324.15019802959
2553,85327.5052473615
2554,117011.83422167956
2555,105076.4154262686
2556,95639.48779302831
2557,107419.15494035043
2558,170774.30810685147
2559,132802.2200965743
2560,116893.09382500128
2561,123633.66783649214
2562,123656.10692628894
2563,128576.650414199
2564,163596.94330170675
2565,114750.10849029913
2566,120726.67529668628
2567,128483.2945569143
2568,181876.13387518178
2569,175033.46205443598
2570,136935.3732103288
2571,172639.1278798516
2572,182006.75676496554
2573,212666.56233970026
2574,260650.05344513792
2575,133839.66568528448
2576,119376.50313096395
2577,142053.10114236918
2578,100595.40923518546
2579,52757.0770944169
2580,124170.1498782411
2581,119367.34774938883
2582,109171.19137570195
2583,247330.10939794747
2584,156447.8053427035
2585,186784.7271050789
2586,207211.81836610127
2587,201607.4286959715
2588,140160.08774542878
2589,144990.42522381133
2590,202453.44719026278
2591,184814.92464120092
2592,233395.82127153737
2593,241651.82523671637
2594,178492.49652655848
2595,210288.6169099643
2596,305239.84850454325
2597,189331.3480144052
2598,260098.52177286128
2599,359329.61204672605
2600,130392.60400919945
2601,152494.20919868693
2602,106358.33333816227
2603,102327.41545813472
2604,98599.88281317933
2605,107536.06417098382
2606,135601.6431661645
2607,165178.09109251414
2608,173087.72652291539
2609,148725.46776601038
2610,106293.58603843806
2611,140017.31859736453
2612,146606.4003031655
2613,118990.70163332167
2614,122944.37212700135
2615,150362.09568885004
2616,129401.1064750455
2617,197480.34069281383
2618,175717.33418554295
2619,227773.80742884992
2620,170362.59349468607
2621,176109.5107406084
2622,183590.03249389806
2623,258218.844193878
2624,293176.05083499843
2625,359732.31900663726
2626,160719.02903730902
2627,193230.24342710417
2628,416793.7015759361
2629,534581.4537313324
2630,368527.1606349671
2631,470538.37895427
2632,415832.12897810916
2633,303324.1360120701
2634,367263.7794847391
2635,151318.51756616778
2636,199621.03749841775
2637,164012.3761819976
2638,247943.83841696757
2639,169598.42491144728
2640,148021.43103743135
2641,112597.67462701761
2642,188195.13630105264
2643,136464.91297396747
2644,145378.72862484388
2645,123822.31822577755
2646,120548.46937979259
2647,126859.07244770188
2648,146035.3280337915
2649,138435.5427398294
2650,147920.41919551112
2651,158623.7694397002
2652,427256.0520009666
2653,265391.539271929
2654,255709.3033541045
2655,350266.77911513427
2656,338687.93924105936
2657,333702.5785279815
2658,279990.03012815845
2659,305476.4047441953
2660,327653.4929007719
2661,337763.396412372
2662,334907.09295772173
2663,280434.08401362854
2664,282213.26554034377
2665,321951.4687339994
2666,297257.13416324806
2667,168031.7078566324
2668,186155.22646374375
2669,179848.1733268226
2670,302222.50802587403
2671,186155.22646374375
2672,194824.13295610543
2673,206761.7907256924
2674,210139.34871395674
2675,179174.8841618916
2676,194897.25416881798
2677,197583.72051418055
2678,263642.07766440924
2679,263178.71270360233
2680,292039.6152803175
2681,440054.35509963305
2682,345224.76790993084
2683,529054.5238657187
2684,317976.3961665125
2685,347592.9018233826
2686,251646.78312382047
2687,273576.9969411207
2688,235556.45745939985
2689,211422.570038196
2690,445438.0981289484
2691,186002.28428080707
2692,146469.59308494363
2693,202706.50687355062
2694,145701.02475704212
2695,202237.03371853477
2696,192497.6738600015
2697,191513.28783205818
2698,179588.6189367903
2699,178127.54382095233
2700,163806.17023821853
2701,153933.59502436957
2702,130808.25661392542
2703,145436.04200678482
2704,136957.70688481763
2705,122712.11437748681
2706,118807.5300036493
2707,127275.480317963
2708,125082.35598379385
2709,110212.9086064151
2710,120266.09796265227
2711,288652.2743884353
2712,352435.29150369484
2713,183465.13667092333
2714,167016.39219516504
2715,170019.18874021608
2716,157112.92317729286
2717,174733.43909107364
2718,239557.91718690944
2719,143505.75071881976
2720,176898.2938828537
2721,137055.08233352334
2722,166008.17996446963
2723,140616.14387265625
2724,117400.8941775183
2725,127057.41649852716
2726,133011.76440267166
2727,157144.58989303344
2728,163352.8416318597
2729,143946.00061017598
2730,137323.86593045262
2731,110571.87990460207
2732,117934.7329024005
2733,156329.9889553016
2734,155812.82862860124
